region_orig,region_orig_id,region_dest,region_dest_id,country_orig,origin_OECD,country_orig_id,country_dest,country_dest_id,destination_OECD,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,metadata
Latin America,10,South-East Asia,8,Aruba,0,ABW,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Philippines,PHL,0,3967,4589,1289,2545,0,22,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Aruba,0,ABW,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Brunei,BRN,0,3967,4589,1289,2545,0,0,1,1,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Indonesia,IDN,0,3967,4589,1289,2545,0,0,13,8,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Cambodia,KHM,0,3967,4589,1289,2545,1,17,0,0,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Philippines,PHL,0,3967,4589,1289,2545,330,434,130,260,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Singapore,SGP,0,3967,4589,1289,2545,0,0,7,18,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Thailand,THA,0,3967,4589,1289,2545,0,167,207,130,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Timor-Leste,TLS,0,3967,4589,1289,2545,9,0,0,0,
Latin America,10,South-East Asia,8,Argentina,0,ARG,Vietnam,VNM,0,3967,4589,1289,2545,35,50,19,24,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,1,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Indonesia,IDN,0,3967,4589,1289,2545,0,0,2,1,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Philippines,PHL,0,3967,4589,1289,2545,4,1,2,3,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Singapore,SGP,0,3967,4589,1289,2545,0,4,1,3,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bahamas,0,BHS,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Philippines,PHL,0,3967,4589,1289,2545,2,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Singapore,SGP,0,3967,4589,1289,2545,0,2,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Belize,0,BLZ,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Philippines,PHL,0,3967,4589,1289,2545,201,241,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Singapore,SGP,0,3967,4589,1289,2545,0,1,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Thailand,THA,0,3967,4589,1289,2545,0,1,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Bolivia,0,BOL,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Brunei,BRN,0,3967,4589,1289,2545,0,0,1,846,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Indonesia,IDN,0,3967,4589,1289,2545,0,0,12,68,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,46,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Philippines,PHL,0,3967,4589,1289,2545,1474,1569,50,147,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Thailand,THA,0,3967,4589,1289,2545,0,1,73,45,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Timor-Leste,TLS,0,3967,4589,1289,2545,200,0,0,0,
Latin America,10,South-East Asia,8,Brazil,0,BRA,Vietnam,VNM,0,3967,4589,1289,2545,167,210,139,132,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Philippines,PHL,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Barbados,0,BRB,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Cambodia,KHM,0,3967,4589,1289,2545,0,2,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Philippines,PHL,0,3967,4589,1289,2545,10,24,5,2,
Latin America,10,South-East Asia,8,Chile,1,CHL,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Thailand,THA,0,3967,4589,1289,2545,0,12,1,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Chile,1,CHL,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Indonesia,IDN,0,3967,4589,1289,2545,2,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Cambodia,KHM,0,3967,4589,1289,2545,0,1,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Philippines,PHL,0,3967,4589,1289,2545,6,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Thailand,THA,0,3967,4589,1289,2545,0,8,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Colombia,0,COL,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Philippines,PHL,0,3967,4589,1289,2545,5,2,4,5,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Thailand,THA,0,3967,4589,1289,2545,0,4,1,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Costa Rica,0,CRI,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Philippines,PHL,0,3967,4589,1289,2545,57,51,3,2,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Singapore,SGP,0,3967,4589,1289,2545,1,1,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Thailand,THA,0,3967,4589,1289,2545,0,4,1,1,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Timor-Leste,TLS,0,3967,4589,1289,2545,111,0,0,0,
Latin America,10,South-East Asia,8,Cuba,0,CUB,Vietnam,VNM,0,3967,4589,1289,2545,1,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Cambodia,KHM,0,3967,4589,1289,2545,0,2,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Philippines,PHL,0,3967,4589,1289,2545,306,268,4,1,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Thailand,THA,0,3967,4589,1289,2545,0,9,23,1,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Dominican Republic,0,DOM,Vietnam,VNM,0,3967,4589,1289,2545,33,36,16,19,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Cambodia,KHM,0,3967,4589,1289,2545,0,1,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Philippines,PHL,0,3967,4589,1289,2545,132,255,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Singapore,SGP,0,3967,4589,1289,2545,0,3,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Thailand,THA,0,3967,4589,1289,2545,0,6,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Ecuador,0,ECU,Vietnam,VNM,0,3967,4589,1289,2545,0,1,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Philippines,PHL,0,3967,4589,1289,2545,3,2,8,13,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guadeloupe,0,GLP,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Philippines,PHL,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Grenada,0,GRD,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Philippines,PHL,0,3967,4589,1289,2545,170,174,1,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Singapore,SGP,0,3967,4589,1289,2545,2,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Thailand,THA,0,3967,4589,1289,2545,0,2,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guatemala,0,GTM,Vietnam,VNM,0,3967,4589,1289,2545,1,0,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Cambodia,KHM,0,3967,4589,1289,2545,0,1,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Philippines,PHL,0,3967,4589,1289,2545,6,0,0,6,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,1,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Thailand,THA,0,3967,4589,1289,2545,0,198,109,170,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,French Guiana,0,GUF,Vietnam,VNM,0,3967,4589,1289,2545,0,1,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Philippines,PHL,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Guyana,0,GUY,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Philippines,PHL,0,3967,4589,1289,2545,16,16,1,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Honduras,0,HND,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Philippines,PHL,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Haiti,0,HTI,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Indonesia,IDN,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Cambodia,KHM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Laos,LAO,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Myanmar,MMR,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Malaysia,MYS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Philippines,PHL,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Singapore,SGP,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Thailand,THA,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Timor-Leste,TLS,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Jamaica,0,JAM,Vietnam,VNM,0,3967,4589,1289,2545,0,0,0,0,
Latin America,10,South-East Asia,8,Saint Lucia,0,LCA,Brunei,BRN,0,3967,4589,1289,2545,0,0,0,0,
